226,14,0,2,2,3,3,2,2,1,1,2,2,1,0,0,3,3,2,3,2,2,2,3,1,3,2,2,0,3,1,1,0,2,0,0,3,3,1,1,1,0,2,2,0,3,0,0,0,1,2,0,3,3,1,3,3,2,3,3,1,2,3,1,1,2,0,1,1,1,3,0,1,0,3,1,2,1,0,2,1,2,3,2,0,2,1,0,2,1,3,0,2,0,1,0,0,1,0,3,0,1,0,2,3,1,2,1,2,3,2,1,0,2,2,2,0,3,2,1,0,3,1,3,0,0,0,0,3,3,1,7b4538dd1763b76d2adf1ed96aa4924eb63d10167257594b64c455d2b7946168,0
20,2,11,0,1,1,3,2,3,2,3,0,2,1,2,1,1,3,3,2,2,2,1,3,0,0,0,1,0,3,2,2,0,0,1,2,3,3,3,2,0,3,3,1,3,0,1,2,0,2,3,0,1,0,0,3,1,2,2,3,2,2,1,0,0,0,3,1,2,0,1,0,1,2,2,1,3,0,0,1,1,2,1,3,3,1,3,1,2,1,3,2,2,2,0,3,0,0,3,0,0,3,0,2,0,2,1,0,2,0,1,2,3,1,1,1,2,1,3,0,2,1,1,3,3,3,3,3,2,1,0,50f7840e289da65a0f5a040fa6ac6caec1b1a07597df2e5326541dca4639969f,1
147,2,10,0,1,1,2,0,3,2,3,1,1,0,2,2,1,2,3,2,2,1,2,3,2,0,0,3,1,3,3,1,0,0,2,0,3,3,1,1,0,2,3,2,3,0,2,2,1,1,3,0,0,0,1,3,0,2,1,3,3,1,1,1,1,1,2,1,2,0,2,1,2,3,3,2,2,0,0,0,0,2,1,3,2,3,3,1,1,1,2,2,1,2,0,3,1,0,3,0,0,3,0,0,2,3,1,1,2,0,0,2,2,1,0,2,3,0,3,1,2,0,1,3,3,3,3,3,3,0,0,4970f306b725345244df849c940c8ce32ed3772efb2609a6fc44ae64ef0ddbc7,1
211,12,8,0,1,1,3,1,2,2,3,1,1,0,0,2,0,3,2,2,3,0,3,3,1,2,0,0,1,3,3,3,1,3,1,0,3,1,3,0,0,1,2,3,1,2,2,1,0,1,2,0,0,0,1,0,2,0,0,3,0,3,1,3,2,1,1,1,1,2,2,0,1,1,2,3,2,2,0,1,3,2,3,1,2,2,3,2,3,1,2,2,3,1,0,3,0,2,1,0,2,3,0,3,2,1,3,2,0,2,3,2,0,1,0,3,3,0,0,2,1,3,2,0,3,3,1,2,0,1,0,5ec6d6be6f1dcc61a47e876e2fc9604fa85d21a7adc44307db99f2cff32481e8,0
179,12,7,0,1,1,3,2,3,2,3,1,2,0,1,2,1,3,2,2,3,1,3,3,0,2,0,1,1,3,3,3,0,3,2,0,3,0,3,0,0,1,2,2,2,2,2,1,0,2,1,0,0,0,1,0,2,0,0,3,0,3,1,3,2,1,1,2,0,1,2,0,1,0,2,3,2,2,1,1,2,2,3,1,2,3,3,2,3,0,2,2,3,1,0,3,0,2,1,1,2,3,0,3,2,1,3,1,0,1,3,2,0,1,0,3,3,0,0,2,0,3,1,0,3,3,1,1,1,1,0,f749f9a3ffe67c88da2e0c7571813f15465475fba800a7d125be0756ce3bd978,0
162,15,7,1,0,0,1,3,2,3,3,1,0,1,1,1,0,3,3,1,2,1,2,3,0,0,0,3,0,0,3,3,2,3,1,1,3,0,0,0,0,2,2,2,1,3,3,3,0,3,2,0,1,0,1,1,0,0,1,3,3,3,1,2,0,3,0,0,0,3,0,2,2,1,2,2,2,2,1,2,2,2,2,1,2,0,3,2,2,1,1,0,3,3,3,2,3,2,1,3,0,0,1,0,1,2,2,1,0,1,3,3,2,2,2,3,0,1,1,3,0,2,2,2,3,1,0,1,0,3,1,6442da058215c5c778e016a85c3978a77dc8acd2b05de29918631d68719288ef,1
211,0,8,0,0,1,2,1,3,3,3,2,2,0,0,0,0,3,2,3,3,1,3,3,1,3,0,1,1,2,3,3,0,3,2,0,3,1,3,0,0,0,1,3,1,1,3,0,0,1,3,1,1,0,2,0,1,1,0,2,0,3,0,3,2,2,0,0,2,1,3,0,2,1,3,2,1,1,3,1,2,2,3,1,2,1,2,2,3,0,1,0,3,2,0,3,2,3,1,1,2,2,0,2,3,1,2,2,0,2,3,0,2,2,0,3,2,1,1,1,2,3,0,0,3,2,1,1,2,1,0,b489af7204b095d360a17d60acf96a9a4a7d550131cbc269f9b3dd1ee6965f58,0
115,11,6,0,0,3,2,1,3,2,2,1,2,1,0,2,1,3,3,1,3,3,1,3,3,0,3,2,2,3,0,3,0,0,2,1,3,2,1,1,0,2,2,2,3,1,3,2,0,2,3,0,2,0,0,2,0,0,2,2,1,1,0,0,3,0,3,3,2,1,2,1,0,0,3,3,2,0,1,2,1,0,1,3,0,0,1,3,1,0,1,1,2,3,0,3,2,3,1,0,0,1,1,1,0,3,1,1,3,1,0,0,3,2,0,2,2,1,2,2,0,1,2,3,3,3,3,2,1,2,0,0c32bdc7435840ee529090071b445f8a1eba3af7916f2d9944685a1cf74f2bf5,0
227,10,5,0,1,2,3,2,3,1,3,1,2,0,0,3,0,3,2,2,3,1,3,3,1,2,0,0,0,3,2,3,0,3,2,0,3,1,3,0,0,1,2,2,1,2,2,1,0,0,2,0,0,0,1,0,1,0,0,2,0,3,1,2,1,3,1,1,1,2,2,1,1,1,2,3,2,2,0,1,2,2,3,1,2,3,3,1,3,0,3,2,3,1,0,3,3,2,2,0,1,3,0,3,2,1,3,2,2,2,2,2,1,1,0,3,3,0,0,1,0,3,1,0,3,3,1,1,0,1,0,bdfe1e3341d0a9d0e58e75839b75e5fa33b22a0bbc8bc1fcf228fd1d709da9e6,0
180,4,12,1,0,0,3,1,2,2,3,1,3,0,0,2,0,3,3,1,1,3,0,3,3,0,3,1,2,0,1,3,1,0,1,1,3,2,0,0,0,1,1,3,3,0,3,2,0,2,2,1,2,1,3,1,2,3,2,3,3,2,0,0,1,0,2,2,2,1,2,0,1,2,3,3,3,0,2,2,0,1,1,2,0,1,1,2,1,0,2,1,3,3,1,3,3,1,1,0,2,0,0,0,3,2,2,2,1,0,0,2,2,1,1,3,2,0,2,1,0,0,1,3,3,3,3,3,2,2,0,b13ede380faa82799c2818f349b2db0d08105fe18e1e0028d9687717c45488a7,1
