85,1,9,1,0,1,2,2,3,2,3,1,0,0,0,2,1,3,2,1,2,1,2,3,0,0,0,3,0,0,1,0,0,0,3,1,3,2,1,3,2,3,2,2,1,2,2,3,0,1,3,3,1,3,0,0,3,1,3,0,2,0,2,1,2,3,3,1,1,1,2,3,1,2,3,2,0,1,3,2,3,0,2,0,0,0,3,2,3,2,1,1,1,0,0,0,3,2,3,0,3,3,3,1,3,3,2,2,3,1,1,1,2,1,1,2,1,0,0,3,1,1,2,2,2,0,0,2,0,0,1,N\A,1
102,12,14,2,1,0,3,3,3,2,3,0,1,0,0,0,0,3,0,0,2,1,3,3,0,3,0,2,2,1,3,1,2,2,1,2,3,2,2,2,0,3,1,2,0,0,3,2,0,1,2,2,1,3,2,0,1,3,1,0,1,1,1,1,2,3,0,3,0,1,2,1,2,2,0,1,1,0,1,0,1,0,0,0,1,1,0,1,3,0,1,1,3,3,2,2,3,0,3,3,3,3,0,1,3,3,3,3,2,1,2,1,2,0,1,1,0,2,2,0,2,0,3,2,3,2,2,3,2,1,2,N\A,1
4,2,9,2,0,1,2,3,3,2,0,2,0,0,1,3,0,3,2,1,1,2,2,3,0,2,1,3,1,0,1,1,1,1,3,2,3,1,3,2,3,2,3,1,1,3,2,2,1,1,3,1,0,1,0,0,3,0,3,0,2,0,3,0,2,0,3,2,3,0,0,3,0,0,3,3,2,3,3,1,3,0,0,0,0,0,3,3,1,3,2,0,1,2,2,1,0,1,3,1,2,1,0,1,2,2,1,3,0,2,2,2,1,2,1,2,2,2,0,3,1,0,3,2,2,1,1,1,0,0,1,N\A,1
34,15,8,2,1,0,0,2,3,2,3,3,1,0,1,1,1,3,3,1,1,3,3,3,0,0,0,3,0,0,1,1,0,2,3,0,3,3,3,3,1,3,3,0,0,2,2,3,3,1,3,1,0,1,0,0,3,0,3,2,2,0,3,1,1,2,2,1,2,0,0,3,1,0,3,2,2,2,3,2,3,1,3,0,1,1,3,1,1,3,2,0,0,1,0,2,0,1,1,2,3,2,0,0,2,3,0,1,0,0,1,1,2,2,1,1,2,0,2,3,2,2,2,2,2,2,1,1,0,0,2,N\A,1
4,3,11,2,0,2,3,2,3,2,1,1,0,0,2,1,0,2,2,0,1,2,3,3,0,0,1,3,2,0,2,0,0,2,2,1,3,2,3,3,3,1,3,0,0,3,2,2,0,0,3,1,1,2,1,0,3,0,3,0,3,1,2,1,2,1,3,2,3,0,0,3,1,0,3,3,1,3,3,2,3,1,2,0,1,0,3,2,1,1,0,0,1,2,0,0,1,1,2,0,3,1,0,2,2,3,2,3,0,2,2,1,1,2,1,3,2,1,0,3,1,1,3,2,3,1,2,1,0,0,1,N\A,1
178,0,9,3,1,0,2,2,3,3,2,1,0,0,2,2,0,2,3,1,1,2,3,3,0,2,0,3,0,1,0,2,0,0,3,0,3,3,2,1,2,1,3,3,1,3,3,2,0,2,3,1,1,1,0,0,3,0,3,2,2,0,2,1,1,2,3,2,3,1,0,3,2,1,3,3,1,2,2,1,2,0,3,0,0,1,3,3,1,2,1,1,0,2,0,0,1,0,2,1,3,0,0,1,2,3,3,0,0,3,2,1,2,1,1,3,2,2,2,3,1,0,1,1,1,2,2,0,1,0,0,N\A,1
146,15,8,1,0,2,0,3,3,1,1,2,0,2,0,3,0,3,2,0,3,3,3,3,0,2,1,3,1,0,1,2,2,0,3,1,3,2,1,3,2,2,2,2,0,2,2,1,0,1,3,2,1,3,1,0,3,0,3,0,3,1,2,1,0,3,1,2,1,0,2,2,2,0,3,3,0,2,3,0,1,0,3,0,2,1,3,2,2,0,2,0,2,2,0,1,1,0,2,1,2,1,1,0,1,2,3,3,0,0,3,1,3,3,1,2,1,2,1,2,1,0,3,0,1,2,3,1,0,0,0,N\A,1
85,1,9,1,0,1,2,2,3,2,3,1,0,0,1,3,0,3,2,1,2,1,2,3,0,0,0,3,0,0,1,0,0,1,3,1,3,1,1,3,2,3,2,2,1,2,2,3,0,1,3,3,2,3,0,0,3,1,3,0,2,0,2,1,2,3,3,2,1,2,2,3,1,1,3,2,0,1,3,2,3,0,2,0,0,0,3,2,3,1,1,1,1,0,0,0,3,2,3,0,2,3,3,1,3,3,2,2,3,1,1,1,2,1,1,2,1,0,0,3,1,0,2,2,2,0,0,2,0,0,1,N\A,1
98,15,8,0,3,0,0,1,3,2,2,1,1,1,0,3,0,0,0,1,1,3,2,3,2,0,0,2,0,2,3,0,1,2,2,2,3,1,1,1,3,3,1,3,2,1,3,2,1,0,2,3,0,2,0,0,1,1,2,2,1,1,1,2,3,3,1,1,3,1,3,2,2,3,3,1,0,2,2,0,2,1,3,0,0,1,3,2,3,0,2,0,0,1,0,2,3,0,3,3,0,3,0,0,1,2,3,2,3,2,0,3,1,3,2,1,3,2,0,3,1,0,3,1,1,2,2,0,1,2,0,N\A,1
181,11,7,2,0,3,0,3,3,2,1,2,1,2,0,1,1,1,3,1,2,3,2,3,0,0,3,3,3,1,2,3,3,0,3,3,3,2,0,3,3,2,2,0,1,2,0,2,1,0,1,3,0,3,2,0,3,0,2,0,2,0,2,0,0,3,3,2,2,1,2,1,2,1,3,3,1,2,2,0,2,1,0,0,3,1,2,2,1,1,1,0,3,1,0,2,1,1,2,0,3,1,0,0,3,2,3,3,0,0,0,3,3,1,1,1,2,0,2,2,1,0,3,2,1,0,1,0,1,0,1,N\A,1
