99,15,9,2,1,1,2,2,3,2,0,3,0,0,1,2,0,3,2,0,1,0,1,3,0,1,1,3,1,1,1,0,1,0,2,2,3,2,2,3,3,3,2,0,2,3,2,0,0,0,1,2,0,3,2,0,3,0,3,0,1,0,2,1,2,1,3,1,2,3,0,3,2,0,3,3,1,3,3,2,3,0,2,0,1,0,3,2,1,3,1,0,2,0,0,1,1,3,3,0,1,2,0,1,2,1,3,3,0,2,2,2,1,0,2,3,3,0,0,3,2,1,3,2,3,1,1,1,1,1,2,22074a02eb1b55ecdf9dc3239965eb0f48bc1661a65e59b1e84da1b12c3b6341,0
18,7,3,2,0,2,1,3,3,0,1,0,1,1,3,2,2,1,3,1,3,1,3,3,0,0,0,2,3,3,2,0,2,2,3,1,3,2,1,1,0,2,0,2,2,2,3,1,0,2,2,1,0,2,1,0,2,1,3,1,3,1,3,3,1,2,1,3,0,1,0,1,3,0,3,0,1,1,3,0,0,1,3,0,0,0,3,1,1,1,2,0,2,0,2,0,2,0,3,1,3,2,0,0,0,3,1,0,2,1,2,1,3,2,1,3,0,0,0,3,3,2,1,3,2,1,2,3,2,2,3,1d2fa306633175ad4fd39e5005ea6924e48655a31bf20a2650c33257254254e1,1
227,1,10,0,0,1,2,3,3,3,0,0,0,0,0,1,0,2,2,0,2,0,3,3,0,0,2,3,1,0,1,1,2,2,3,2,3,1,3,2,3,0,3,1,1,2,3,0,0,0,3,2,0,3,1,1,3,1,3,0,2,0,2,1,1,3,3,1,3,2,1,2,1,2,3,3,0,2,3,0,3,0,3,1,1,0,2,3,1,2,1,0,2,2,1,1,3,3,1,2,3,0,0,0,2,3,3,2,2,0,1,1,2,1,1,2,1,0,1,2,2,0,3,2,2,2,1,3,1,0,0,690d4b95681c0e25f37405d00d39d1b2d5c4639ae471af7040c8d95e284747b1,0
51,2,10,1,1,0,2,2,3,2,0,2,1,0,1,2,1,2,2,0,0,1,2,3,0,0,2,3,0,0,0,1,1,1,1,2,3,2,1,3,3,2,2,1,1,3,2,3,0,0,3,2,1,3,1,1,3,1,3,1,2,0,2,0,1,2,3,2,3,3,0,3,0,0,3,3,2,3,2,2,3,0,3,0,0,0,2,2,2,2,1,0,0,2,1,2,1,2,3,0,3,2,0,1,3,1,0,3,0,3,3,0,0,1,1,3,3,1,0,3,1,1,3,2,2,3,1,0,0,1,1,947b66047a84d96c6d531afd7207cfaf2345cdbaf8cdecf12bfbe29eba29ac6d,1
67,0,8,1,0,0,2,1,3,3,0,3,1,0,1,2,1,3,2,0,1,1,2,3,0,1,1,3,2,0,0,0,1,0,2,2,3,2,2,3,3,2,2,1,2,3,2,2,0,0,0,3,1,3,1,0,3,0,3,0,2,2,1,1,2,0,3,3,1,2,0,3,2,0,2,3,1,3,3,1,3,0,3,0,0,1,3,2,1,3,0,0,2,0,1,1,2,3,3,0,1,0,0,1,3,2,3,3,0,2,2,2,0,0,2,2,3,0,1,3,1,2,2,1,3,1,2,1,1,0,1,8d26581f6c643d8c067a4a6ae7304192a3899c4692e65cd294cf96ec3559ef83,0
116,1,10,2,1,1,2,3,3,3,1,2,1,0,0,3,0,2,3,2,2,2,2,3,0,2,2,3,0,0,0,2,2,1,2,1,3,2,3,3,3,2,3,1,0,3,2,2,0,0,3,1,1,2,0,0,3,0,3,0,1,0,3,0,0,1,3,1,3,3,1,3,1,0,3,3,2,3,1,1,3,0,1,0,0,0,2,3,1,2,1,0,1,2,0,1,0,1,3,0,2,1,0,1,3,0,3,2,1,2,3,2,0,1,1,2,2,1,0,3,2,0,3,2,2,1,2,1,1,0,1,3c1962bbe50f7a79bc0a28bd6c456582413a6a9c93a9b45dffb047ef7ea66a11,1
17,9,14,0,0,1,3,3,3,2,3,1,1,3,0,1,1,3,2,2,2,0,3,3,3,1,1,0,2,2,2,0,1,0,3,1,3,3,1,1,1,2,0,1,1,1,2,1,1,1,3,0,0,2,0,0,2,0,3,0,1,1,0,3,0,2,0,1,1,2,1,2,0,0,3,1,3,2,3,2,2,0,3,1,2,1,3,2,1,0,1,0,0,2,0,3,2,2,0,0,3,2,2,0,2,3,2,2,0,1,1,0,3,3,0,1,2,0,2,3,1,3,1,3,3,0,3,3,1,3,0,3d2ba285d3eae9b06d6b893e7c102034ca898037ebc03d1fdf5c7504ad6bc9cb,1
82,14,9,1,0,0,1,2,3,3,3,2,0,0,3,3,1,3,3,1,2,2,3,3,1,0,0,2,0,2,0,2,1,0,3,0,3,0,1,1,2,2,2,2,3,1,2,1,3,2,3,0,2,1,1,0,3,0,3,0,1,1,1,1,0,1,0,3,2,1,1,3,1,1,3,2,1,2,3,2,3,2,3,3,1,2,3,2,2,0,2,1,1,3,0,0,1,0,2,1,3,0,2,0,0,3,1,1,0,2,3,0,2,1,0,2,2,0,0,3,3,0,3,1,2,2,3,2,0,0,1,e1abc4852a7067de2db71aa18a60c5f3ee54971820c1a88a02dfb8ddb7d7e92a,1
178,12,7,2,2,0,3,2,3,2,1,2,0,0,1,1,0,1,3,1,1,3,3,3,1,0,1,2,0,1,0,1,1,0,3,1,3,0,2,1,2,3,2,2,0,2,1,2,1,0,1,3,0,1,1,0,3,1,3,2,3,0,2,1,2,3,1,1,3,1,2,3,0,3,3,2,2,2,2,2,1,0,3,0,1,0,3,1,2,2,2,0,0,0,0,1,3,0,3,3,2,3,0,0,1,2,3,1,3,3,1,3,0,0,0,3,3,2,0,3,2,0,3,1,2,1,2,2,0,0,1,3e9b4721196070212ea792b6b6511afae96e7dfd1886aa051762e2dfcc7d3b87,1
3,2,9,2,0,2,1,1,3,1,1,1,0,0,2,1,0,1,0,1,2,3,2,3,0,1,0,3,2,3,0,0,2,0,3,2,3,2,2,2,3,2,3,2,0,2,2,1,0,3,3,1,3,1,0,0,3,0,3,3,2,0,2,1,2,1,3,3,1,1,2,3,0,1,3,2,1,2,3,1,3,1,3,0,0,0,2,3,3,1,0,0,0,3,0,2,1,0,3,1,2,3,0,0,3,1,3,2,0,1,2,1,2,1,1,2,2,2,0,3,1,0,3,2,3,2,1,1,1,0,0,d19f59a23db08896772c1fa0026001b0bfa7d682634219e2654774f008cb7bea,1
227,14,7,0,0,0,1,3,2,3,1,0,0,0,0,1,0,2,3,1,2,2,3,3,0,1,3,3,1,0,2,2,2,1,3,2,3,2,2,3,3,1,3,1,0,1,1,2,2,0,2,3,0,3,2,1,3,0,3,1,3,0,1,2,1,3,2,2,1,2,1,0,2,3,3,3,0,1,3,0,3,0,3,0,0,1,2,3,0,1,3,0,1,3,1,1,3,2,1,2,3,0,0,0,2,1,3,3,1,0,0,1,2,2,2,2,1,1,2,2,2,0,3,2,1,0,2,1,1,0,0,1da9b07920c598886b67b85683f5bebfe16342b2787b6e0acce32328ae7613b0,0
194,14,0,2,2,0,1,0,2,0,2,1,0,3,0,2,1,2,1,3,2,0,2,3,1,3,3,2,3,0,1,0,1,3,1,0,3,1,2,3,0,1,1,1,3,3,0,3,0,1,3,2,0,2,2,2,3,2,1,3,2,2,2,0,2,1,2,3,3,3,0,3,0,1,1,1,3,3,3,0,3,0,0,1,2,0,3,0,0,2,0,1,0,2,1,2,0,2,3,1,0,1,0,3,0,0,2,3,1,1,1,2,2,2,0,1,3,1,1,1,2,0,3,1,2,3,1,3,2,0,3,a09f1654627694b89321e3ad05cb2712d27e8f43d7ba3e65d04513d796844d27,0
18,8,5,1,1,1,3,2,3,1,3,3,0,1,2,3,0,2,2,1,2,0,3,3,0,0,1,3,2,1,2,0,0,1,3,0,3,3,1,1,2,0,1,2,1,1,3,3,0,3,3,0,2,1,1,2,1,0,1,2,3,1,0,3,0,0,0,2,2,3,0,3,1,0,3,1,0,1,3,0,1,2,3,2,2,0,3,1,2,1,3,0,0,2,0,0,1,1,0,3,2,2,0,1,3,3,0,0,0,1,1,2,2,2,3,3,0,1,2,2,1,1,1,1,3,2,3,0,2,2,2,616de05d131bc1c940601ac4e954b5514e25ce7fcc7103ada4b64480560674ff,1
147,13,7,0,0,2,1,3,1,2,1,1,2,0,0,1,2,1,3,0,3,1,3,3,0,0,2,3,1,0,2,0,3,2,3,2,3,3,2,3,3,1,3,2,1,2,2,2,0,0,2,3,0,3,2,1,3,0,3,0,3,1,2,0,1,3,2,2,1,1,0,1,2,2,3,2,1,1,3,0,3,0,3,0,1,0,1,2,0,1,2,0,2,2,0,0,3,2,2,3,3,1,0,0,1,2,3,3,2,1,1,1,3,3,1,3,1,0,1,2,1,0,3,2,1,0,0,0,2,0,1,cea58a58efffff8551f52371ec120eddbe9097d6e694498102e83c8ff4a99685,0
19,10,4,1,0,0,2,3,3,2,3,1,0,0,2,2,1,2,2,1,2,1,3,3,0,0,1,2,0,1,2,0,2,1,3,1,3,1,1,3,1,3,2,3,2,1,3,1,0,1,3,1,0,2,0,1,3,0,3,1,3,0,1,3,2,3,3,0,2,1,0,3,1,3,3,3,0,2,3,1,2,0,3,0,1,0,3,2,2,2,2,0,2,0,0,0,3,0,3,0,2,3,2,1,2,3,1,1,3,0,2,0,3,1,0,1,1,2,0,2,2,2,3,1,2,2,0,1,1,0,0,8605a303c1079bcda89067947f66049b84325d09bf3b95023ca0db8db5a8960b,1
51,0,2,3,0,0,3,1,1,1,2,2,1,0,1,3,1,3,3,3,2,0,0,3,0,3,3,2,2,0,0,1,3,0,2,1,3,3,3,2,3,2,2,2,2,1,0,0,0,2,2,2,0,3,2,2,2,1,3,2,3,0,3,0,3,1,3,3,3,1,2,2,2,3,1,3,2,0,3,1,2,2,1,0,0,1,1,1,0,0,3,0,1,0,0,0,1,3,3,1,3,1,0,2,0,2,1,1,1,1,0,1,0,1,1,0,2,0,0,1,3,2,3,2,1,3,2,1,0,2,2,892a72faae2090fa64bd9d6f8c3d4f058869a8473489a4a7d817eeb57f60fea4,0
211,2,9,0,1,1,2,3,2,2,3,2,0,0,1,2,0,2,3,0,0,0,3,3,0,0,0,3,1,1,2,0,1,1,3,1,3,1,2,2,3,2,2,3,1,3,3,1,0,0,2,1,1,2,1,0,3,0,3,0,2,0,3,2,1,2,3,1,2,1,0,3,1,0,3,3,1,1,3,0,3,0,3,0,0,1,2,2,1,2,1,0,2,2,0,2,3,3,3,2,3,1,0,0,3,3,3,2,0,1,2,1,3,2,2,2,1,1,0,3,2,1,2,0,3,1,2,0,0,1,1,08511ce477725213476ca43d390a1f59318c1b819d1301b53e3f9c15a5d97ccb,0
