99,8,4,0,0,2,1,2,3,3,3,1,2,1,1,1,0,3,3,2,3,1,3,3,2,3,0,1,2,3,3,3,0,3,0,0,3,1,3,1,0,2,1,2,2,2,1,0,1,2,3,1,0,1,1,0,2,1,1,2,0,3,0,1,2,1,0,0,1,2,2,0,2,0,1,2,2,2,1,0,3,2,3,0,3,2,1,1,3,3,2,0,3,1,0,3,1,2,0,0,2,2,0,3,3,0,2,1,0,2,3,0,2,1,0,3,3,0,0,2,1,3,2,0,3,2,0,1,3,1,1,8a845e0a396cd458ccbd2e2d49ddf58af0ae2823dcad2b22b0797fdc905e8a92,0
211,11,7,1,2,2,2,0,3,3,2,0,1,0,1,2,2,3,3,3,3,3,2,3,2,0,2,1,2,2,0,2,0,1,2,0,3,0,0,0,0,1,3,3,3,1,3,1,1,3,3,1,3,0,0,2,1,0,3,2,1,1,1,0,2,1,1,2,1,0,3,0,2,2,2,2,2,0,1,2,1,1,3,2,0,0,1,3,3,0,2,1,2,3,0,3,1,2,3,0,0,2,0,1,1,3,3,1,3,0,1,0,2,2,0,3,1,0,1,3,0,1,1,3,3,1,3,2,2,0,0,5c7f97fdbbe35de2939254b6cab9be825f1365ae80fdfd65f73fdf7c88794018,0
99,9,5,0,0,2,2,2,3,3,3,0,2,0,1,1,0,3,3,3,3,1,3,3,1,3,0,1,1,2,3,3,2,3,0,0,3,1,3,0,0,2,1,2,2,2,1,0,1,2,3,1,0,1,2,0,2,1,1,2,1,3,0,1,2,1,0,0,0,2,2,0,2,0,1,2,2,2,1,1,3,2,3,0,3,2,1,1,3,3,2,0,3,1,0,3,1,2,0,0,1,2,0,3,3,1,2,1,0,2,3,0,2,1,0,3,3,0,1,2,1,3,2,0,3,2,0,1,3,1,0,8f537c7cf191d6bf8223060c065c56a9cd280a023542d3cafe95383a7b63f1a2,0
195,11,7,0,0,3,1,0,2,3,2,0,2,1,1,2,1,3,3,1,3,3,1,3,3,3,3,2,2,3,1,2,0,1,2,0,3,2,0,2,0,1,3,2,3,1,3,2,0,2,3,0,2,0,1,2,1,1,2,1,0,2,0,0,2,0,3,3,1,2,2,0,2,1,2,3,3,0,0,3,1,1,1,2,0,1,0,3,1,0,1,1,1,3,0,3,2,3,1,0,0,0,1,0,1,3,2,2,3,0,0,0,3,2,0,3,2,1,3,1,0,0,1,2,3,2,3,2,1,2,1,76fa272abf24e2384d2ba7b8ddd1c3b99b3111e167bf12eb58339b04b8ec5674,0
99,10,7,0,1,3,1,1,2,3,2,0,2,0,1,2,0,3,3,2,3,3,0,3,3,3,3,2,2,3,0,2,0,0,2,0,3,1,1,2,0,1,3,2,3,1,3,2,0,3,2,0,2,0,1,2,1,1,2,1,0,2,0,0,3,0,3,2,1,2,2,0,2,1,3,3,1,0,1,3,0,1,1,2,0,1,1,3,1,0,1,2,1,3,0,3,2,2,2,0,0,0,1,1,2,3,2,1,3,0,0,0,3,1,0,3,1,1,3,1,0,0,1,3,3,2,3,2,2,2,1,d192404d5791f64e383e34efb66bc32f1dcf12b07db8807ccfb024365dbe823c,0
36,2,0,0,3,3,2,0,3,2,2,2,3,0,1,1,2,2,3,2,2,3,1,3,1,0,2,2,1,1,2,3,0,0,3,1,3,0,1,1,0,3,3,3,3,0,2,1,2,3,2,3,3,0,0,2,0,0,2,2,2,1,1,1,2,1,1,2,2,1,2,0,2,0,2,2,0,0,2,3,1,0,3,0,1,0,2,3,1,0,2,0,3,3,1,3,0,1,3,1,1,1,0,0,1,3,2,1,3,1,0,0,3,1,0,3,2,0,0,3,1,1,3,3,3,1,2,1,2,0,0,b6bfb5dd6a3c63cf13e9999e1794905ad4255247c76c6d54cef006906fce3868,0
163,2,9,1,2,1,2,3,2,2,3,0,0,1,1,2,1,0,2,2,2,0,3,3,3,2,1,2,0,2,3,0,0,2,3,2,3,2,0,0,0,0,2,0,2,2,2,1,1,2,3,1,0,1,0,0,1,0,2,0,1,2,2,2,2,2,3,2,1,0,1,3,1,0,1,0,0,1,0,1,1,0,3,3,1,0,1,0,3,1,3,0,1,2,3,2,1,3,3,0,2,3,0,0,2,3,1,0,0,3,0,1,3,3,2,3,3,1,1,1,3,1,3,3,3,3,3,2,1,1,3,4700c127bd0370e3ef587c0a71117ca863084620253d6303588bc2a338d45907,1
242,0,10,0,0,1,2,2,2,2,3,1,1,1,1,2,0,3,2,3,1,1,3,3,0,1,0,3,0,2,3,3,0,3,3,0,3,0,0,1,0,2,0,0,2,3,2,3,1,1,3,1,1,0,2,0,2,0,1,3,3,3,2,3,0,2,1,2,0,3,3,1,1,2,2,3,1,1,1,1,3,2,3,2,2,1,3,1,3,0,1,1,3,3,1,2,0,2,0,0,0,2,1,0,2,2,2,0,1,0,3,3,3,3,0,2,1,2,0,2,2,2,1,1,3,0,0,2,0,1,0,61ff183f0881aebbfdb32401fbdc601724405b8efddf55e9bee220fa0395ea32,1
179,15,3,1,3,3,3,1,2,2,2,2,2,0,2,2,3,2,3,1,2,3,1,3,2,1,2,2,3,2,0,2,0,1,3,0,3,0,1,2,0,0,3,3,3,1,3,1,3,3,3,2,3,0,0,3,0,1,2,0,0,1,2,0,1,0,1,2,0,1,2,1,2,1,3,2,1,0,1,2,1,1,1,2,0,0,2,3,3,0,2,1,3,3,0,3,0,1,2,0,1,2,0,1,1,3,3,2,3,1,1,0,3,0,0,3,0,1,0,2,0,2,1,3,3,1,2,0,1,0,0,4c25d159dfcd8214e2720d87d37c433029af4ac0c1a96402d1171f580f1a50dd,1
148,13,8,0,0,3,2,0,1,2,2,2,1,1,0,3,1,3,3,0,3,3,1,3,3,1,1,2,3,0,1,2,0,2,3,2,3,1,0,2,2,0,2,1,3,1,3,1,0,2,3,2,2,0,0,2,1,2,2,3,1,2,0,0,2,1,2,2,1,0,3,0,3,2,1,2,2,1,2,2,0,1,1,1,0,1,1,2,2,0,0,3,3,3,0,3,3,0,0,0,1,2,2,0,0,2,3,0,3,1,0,3,1,0,0,3,3,1,3,0,1,1,1,3,3,2,3,1,3,1,0,098123214fd16891dbe698de03828a6a7a09a87382e4bae3838a2105ca7619c3,1
